row_id,org_raw,org_norm
2222,wilma easter,Wilma Easter
2222,tx,Tx
2222,tx,Tx
2222,"auburndale street
livonia",Auburndale Street Livonia
2222,cleburne plant,Cleburne Plant
2222,tenaska,Tenaska
2222,tx,Tx
2223,enron,Enron
2223,enron,Enron
2223,noms,Noms
2226,eddie janzen / mary poorman,Eddie Janzen Mary Poorman
2227,enron,Enron
2228,brandywine,Brandywine
2231,aep,Aep
2231,aep,Aep
2232,enron,Enron
2232,enron,Enron
2232,enron,Enron
2232,dfarmer @ enron,Dfarmer Enron
2235,enron,Enron
2235,enron,Enron
2235,aep,Aep
2238,xls,Xls
2238,xls,Xls
2240,katherine herrera / corp / enron,Katherine Herrera Corp Enron
2240,"katherine herrera
04 / 16 / 2001 12",Katherine Herrera 04 16 2001 12
2240,pls,Pls
2241,xls,Xls
2241,xls,Xls
2242,txu,Txu
2245,enron,Enron
2245,enron,Enron
2245,enron,Enron
2245,enron,Enron
2245,enron capital management,Enron Capital Management
2245,mcloughlin / corp / enron,Mcloughlin Corp Enron
2245,enron,Enron
2252,enron,Enron
2252,teco,Teco
2252,enron,Enron
2252,enron,Enron
2252,lsp / enserch,Lsp Enserch
2252,enron,Enron
2252,enron,Enron
2252,enron,Enron
2252,enron,Enron
2252,teco,Teco
2252,teco,Teco
2252,teco,Teco
2252,pcx,Pcx
2253,ctg,Ctg
2253,"ena
treasury",Ena Treasury
2253,enron north america ,Enron North America
2253,ena ,Ena
2253,s  & capital book,S & Capital Book
2253,ena treasury,Ena Treasury
2253,"randy
maffett / dick lydecker",Randy Maffett Dick Lydecker
2253,oec,Oec
2253,"ena
office",Ena Office
2253,ena ,Ena
2253,ena treasury,Ena Treasury
2253,ena ,Ena
2253,enron corp .,Enron Corp
2254,enron,Enron
2254,"alysia autry
cingular",Alysia Autry Cingular
2254,enron,Enron
2254,enron,Enron
2254,enron,Enron
2254,enron,Enron
2254,enron,Enron
2254,enron corp .,Enron Corp
2254,enron corp .,Enron Corp
2254,enron,Enron
2254,enron,Enron
2254,enron corp .,Enron Corp
2255,vance l taylor / enron,Vance L Taylor Enron
2255,consemiu,Consemiu
2255,howard,Howard
2255,hlavaty,Hlavaty
2255,enron,Enron
2255,"mckay , james ; smith",Mckay James Smith
2255,enron,Enron
2255,walters,Walters
2255,lauri,Lauri
2255,jones,Jones
2255,giron,Giron
2255,enron,Enron
2255,hanks,Hanks
2255,enron,Enron
2255,vance l taylor / hou,Vance L Taylor Hou
2255,enron,Enron
2255,enron,Enron
2255,fosdick,Fosdick
2255,enron,Enron
2256,beamont methanol,Beamont Methanol
2256,beaumont methanol,Beaumont Methanol
2256,beaumont methanol,Beaumont Methanol
2256,beaumont methanol,Beaumont Methanol
2256,brandywine / dupont,Brandywine Dupont
2256,dupont,Dupont
2256,beamont methanol,Beamont Methanol
2256,beaumont methanol,Beaumont Methanol
2256,brandywine / dupont,Brandywine Dupont
2256,beaumont methanol :,Beaumont Methanol
2256,hankins - beaumont methanol ( terra,Hankins - Beaumont Methanol Terra
2257,california ,California
2257,california ,California
2257,california ,California
2257,california ,California
2257,enron,Enron
2257,enron ,Enron
2257,enron,Enron
2257,enron,Enron
2257,ees,Ees
2257,enron,Enron
2257,enron ,Enron
2257,california ,California
2257,california ,California
2257,enron,Enron
2257,enron,Enron
2258,enron,Enron
2258,mcloughlin / corp / enron,Mcloughlin Corp Enron
2258,enron,Enron
2258,"kelly
templeton / corp / enron @ enron",Kelly Templeton Corp Enron Enron
2258,jefferson / hou,Jefferson Hou
2258,enron,Enron
2258,"chantelle
villanueva",Chantelle Villanueva
2258,"the
texas team",The Texas Team
2259,"el
campon / shanghai",El Campon Shanghai
2260,mcloughlin / corp / enron,Mcloughlin Corp Enron
2260,enron,Enron
2260,enron,Enron
2260,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
2260,enron,Enron
2260,mcloughlin / corp / enron,Mcloughlin Corp Enron
2260,enron,Enron
2260,enron,Enron
2260,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
2260,enron,Enron
2260,enron,Enron
2265,teco,Teco
2265,teco,Teco
2265,teco,Teco
2265,enron,Enron
2266,katherine herrera / corp / enron,Katherine Herrera Corp Enron
2266,enron,Enron
2269,vance l taylor / enron,Vance L Taylor Enron
2269,enron,Enron
2269,consemiu,Consemiu
2269,howard,Howard
2269,hlavaty,Hlavaty
2269,enron,Enron
2269,"mckay , james ; smith",Mckay James Smith
2269,enron,Enron
2269,walters,Walters
2269,lauri,Lauri
2269,jones,Jones
2269,giron,Giron
2269,enron,Enron
2269,hanks,Hanks
2269,enron,Enron
2269,vance l taylor / hou,Vance L Taylor Hou
2269,enron,Enron
2269,fosdick,Fosdick
2270,noms,Noms
2274,nemec,Nemec
2274,ena,Ena
2274,tenaska,Tenaska
2276,enron,Enron
2276,enron,Enron
2276,ellenberger,Ellenberger
2276,enron,Enron
2276,enron,Enron
2276,enron,Enron
2278,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2278,enron,Enron
2278,enron,Enron
2278,xls,Xls
2278,xls,Xls
2280,xls,Xls
2280,xls,Xls
2281,"vastar resources , inc .",Vastar Resources Inc
2281,"vastar resources , inc .
darren",Vastar Resources Inc Darren
2281,"vastar resources , inc .",Vastar Resources Inc
2282,weygandt,Weygandt
2282,texas a & m,Texas A & M
2282,eoe,Eoe
2282,texas a & m,Texas A & M
2282,espn,Espn
2282,texas a & m,Texas A & M
2282,espn,Espn
2282,texas a & m,Texas A & M
2282,texas a & m university,Texas A & M University
2282,texas a & m,Texas A & M
2282,notre dame,Notre Dame
2282,bryant ' s,Bryant S
2282,eoe,Eoe
2282,espn programming,Espn Programming
2286,tenaska,Tenaska
2287,redeliveries,Redeliveries
2288,cass / gcs / cec / pec,Cass Gcs Cec Pec
2288,enron,Enron
2288,neuweiler,Neuweiler
2288,enron,Enron
2288,enron,Enron
2288,cass / gcs / cec,Cass Gcs Cec
2288,henderson / houston / pefs,Henderson Houston Pefs
2288,redeliveries,Redeliveries
2289,teco,Teco
2289,enron,Enron
2295,valero,Valero
2295,"joanie h
ngo / hou",Joanie H Ngo Hou
2297,beaumont methanol,Beaumont Methanol
2298,mobil beaumont,Mobil Beaumont
2299,hpl ' s,Hpl S
2299,clem cernosek,Clem Cernosek
2300,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
2300,enron,Enron
2300,"pat
clynes / corp / enron",Pat Clynes Corp Enron
2300,enron,Enron
2300,enron,Enron
2300,"eddie
janzen / na / enron @ enron",Eddie Janzen Na Enron Enron
2300,enron,Enron
2300,enron,Enron
2300,lauri,Lauri
2300,allen / hou,Allen Hou
2300,enron,Enron
2300,hanks / hou,Hanks Hou
2300,pg & e,Pg & E
2303,teco,Teco
2303,teco,Teco
2303,austin / hou,Austin Hou
2303,falbaum / hou,Falbaum Hou
2303,teco,Teco
2303,"sitara
# 11079",Sitara 11079
2303,teco,Teco
2304,"invoice
tess",Invoice Tess
2304,"invoice
tess",Invoice Tess
2304,tess ray / enron,Tess Ray Enron
2304,ena,Ena
2304,ena,Ena
2304,noms,Noms
2304,enron,Enron
2304,enron,Enron
2304,enron,Enron
2304,xls,Xls
2306,xls,Xls
2306,xls,Xls
2307,teco,Teco
2307,texoma 20,Texoma 20
2307,enron,Enron
2308,k ' s,K S
2308,sitara # 130917,Sitara 130917
2310,teco,Teco
2312,xls,Xls
2312,xls,Xls
2313,superty,Superty
2313,mcclure,Mcclure
2313,louise,Louise
2315,xls,Xls
2315,xls,Xls
2315,xls,Xls
2316,enron,Enron
2318,enron,Enron
2318,enw t & e,Enw T & E
2320,enron methanol,Enron Methanol
2320,enron,Enron
2320,enron,Enron
2320,enron,Enron
2320,johnson / ecf / enron @ enron,Johnson Ecf Enron Enron
2320,enron,Enron
2320,enron,Enron
2320,"maritta
mullet",Maritta Mullet
2320,enron,Enron
2320,enron,Enron
2320,"kerry
roper / gpgfin / enron @ enron",Kerry Roper Gpgfin Enron Enron
2320,enron,Enron
2320,luong / hou,Luong Hou
2320,enron methanol,Enron Methanol
2321,redeliveries,Redeliveries
2321,pg & e,Pg & E
2322,teco,Teco
2322,teco,Teco
2322,teco,Teco
2322,teco,Teco
2322,teco,Teco
2322,enron,Enron
2324,teco,Teco
2324,enron,Enron
2325,"meter 1428
daren - meter 1428",Meter 1428 Daren - Meter 1428
2325,beaumont methanol,Beaumont Methanol
2327,teco,Teco
2333,"lee
3 .",Lee 3
2335,channel agua dulce,Channel Agua Dulce
2337,xls,Xls
2337,xls,Xls
2339,enron,Enron
2339,enron,Enron
2339,kelly templeton / corp / enron,Kelly Templeton Corp Enron
2339,enron,Enron
2340,manhattan resources & shell,Manhattan Resources & Shell
2341,enron,Enron
2343,teco,Teco
2343,teco,Teco
2343,teco,Teco
2343,teco,Teco
2343,enron,Enron
2345,xls,Xls
2345,xls,Xls
2347,sr,Sr
2347,enron,Enron
2347,txu,Txu
2347,ena,Ena
2347,enron,Enron
2347,keith,Keith
2347,ford,Ford
2347,txu,Txu
2347,enron,Enron
2347,enron,Enron
2347,txu,Txu
2347,ford,Ford
2347,txu,Txu
2347,doc,Doc
2347,doc,Doc
2347,doc,Doc
2347,doc,Doc
2351,txu,Txu
2351,tenaska,Tenaska
2353,noms,Noms
2355,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2355,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2355,enron,Enron
2355,hpl - jan,Hpl - Jan
2355,xls,Xls
2355,xls,Xls
2357,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2357,lst,Lst
2357,xls,Xls
2357,xls,Xls
2358,noms,Noms
2358,ene,Ene
2361,txu,Txu
2361,txu,Txu
2361,txu,Txu
2361,exxonmobil,Exxonmobil
2361,txu,Txu
2361,txu,Txu
2361,exxonmobil,Exxonmobil
2361,txu,Txu
2361,exxonmobil,Exxonmobil
2361,txu electric & gas,Txu Electric & Gas
2361,lone star gas co,Lone Star Gas Co
2361,exxonmobil corp .,Exxonmobil Corp
2361,txu electric & gas,Txu Electric & Gas
2361,exxonmobil corp .,Exxonmobil Corp
2362,lauri,Lauri
2362,vance l taylor / enron,Vance L Taylor Enron
2362,lauri,Lauri
2362,allen / hou,Allen Hou
2362,vance l taylor / hou,Vance L Taylor Hou
2362,enron,Enron
2362,enron,Enron
2362,lauri,Lauri
2362,vance l taylor / hou,Vance L Taylor Hou
2362,enron,Enron
2362,noms,Noms
2363,camden resources inc .,Camden Resources Inc
2364,teco,Teco
2364,teco,Teco
2364,104,104
2364,teco,Teco
2366,"mary
ext",Mary Ext
2367,cinco ranch,Cinco Ranch
2367,iah temps,Iah Temps
2367,enron,Enron
2367,enron,Enron
2367,txu,Txu
2367,"craig
run economic firm books",Craig Run Economic Firm Books
2369,opm,Opm
2369,opm,Opm
2369,microsoft,Microsoft
2369,the new &,The New &
2369,opm,Opm
2369,opm,Opm
2369,opm,Opm
2369,opm,Opm
2373,shane & shelley,Shane & Shelley
2373,church & go,Church & Go
2373,shane & shelley,Shane & Shelley
2376,xls,Xls
2376,xls,Xls
2384,enron north america,Enron North America
2384,ena ,Ena
2384,p & l,P & L
2384,ena ,Ena
2384,lrc,Lrc
2384,enron,Enron
2384,ena ,Ena
2384,ena ,Ena
2384,enron,Enron
2384,scott pleus,Scott Pleus
2384,enron ,Enron
2384,ena ,Ena
2384,ena ,Ena
2384,enron,Enron
2384,enron,Enron
2384,kam keiser ,Kam Keiser
2384,victoria versen ,Victoria Versen
2384,john postlewaite ,John Postlewaite
2384,diane seib ,Diane Seib
2384,kori loibl ,Kori Loibl
2384,donnie vinson ,Donnie Vinson
2384,imelda frayre ,Imelda Frayre
2384,enron corp .,Enron Corp
2384,enron canada,Enron Canada
2385,txu,Txu
2385,utilicorp,Utilicorp
2385,jgillies @ swbell,Jgillies Swbell
2385,txu,Txu
2385,enron,Enron
2385,tx,Tx
2385,txu,Txu
2387,aep,Aep
2387,aep / hpl ( 96060798,Aep Hpl 96060798
2387,enron,Enron
2387,d & h,D & H
2387,aep,Aep
2387,enron,Enron
2387,aep,Aep
2387,enron,Enron
2387,enron,Enron
2387,enron,Enron
2387,ena,Ena
2387,d & h,D & H
2387,"pcx
- pico 0491",Pcx - Pico 0491
2387,pcx,Pcx
2388,tenaska,Tenaska
2388,tenaska,Tenaska
2388,", inc",Inc
2389,enron,Enron
2389,enron,Enron
2389,enron,Enron
2393,cass / gcs / cec,Cass Gcs Cec
2393,speckels,Speckels
2393,enron,Enron
2393,enron,Enron
2393,"connie
wester / easttexas / pefs",Connie Wester Easttexas Pefs
2393,redeliveries,Redeliveries
2393,pg & e,Pg & E
2394,enron,Enron
2395,enron,Enron
2395,enron,Enron
2395,enron,Enron
2395,enron,Enron
2395,hpl / ena,Hpl Ena
2396,howard,Howard
2397,mobil,Mobil
2397,mobil refinery,Mobil Refinery
2397,mobil via centana,Mobil Via Centana
2397,duke,Duke
2397,duke,Duke
2397,mobil refinery off centana,Mobil Refinery Off Centana
2398,enron,Enron
2398,enron,Enron
2398,noms,Noms
2400,"defs
per duke energy field services",Defs Per Duke Energy Field Services
2402,duke,Duke
2402,txu,Txu
2402,enron,Enron
2402,duke,Duke
2402,enron,Enron
2402,pg & e,Pg & E
2402,enron,Enron
2402,txu,Txu
2402,enron,Enron
2402,duke,Duke
2402,enron,Enron
2402,txu,Txu
2402,xls,Xls
2402,xls,Xls
2404,valero,Valero
2404,tina valadez,Tina Valadez
2405,tenaska,Tenaska
2405,ena,Ena
2405,tenaska,Tenaska
2405,aka ponderosa pine energy partners,Aka Ponderosa Pine Energy Partners
2405,ena,Ena
2405,lone star,Lone Star
2405,txu,Txu
2405,tenaska,Tenaska
2405,tenaska,Tenaska
2405,ena,Ena
2405,tenaska,Tenaska
2405,ena,Ena
2405,txu,Txu
2405,txu,Txu
2405,"hilliard
enron",Hilliard Enron
2406,lyondell,Lyondell
2407,noms,Noms
2407,mobil beaumont,Mobil Beaumont
2409,: hill,Hill
2409,el paso,El Paso
2409,cleburne,Cleburne
2409,tx,Tx
2409,el paso ',El Paso
2409,enron,Enron
2410,"texas eastern
- - - - - - - - - - - - - - - - - - - - - - forwarded",Texas Eastern - - - - - - - - - - - - - - - - - - - - - - Forwarded
2410,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2410,texas eastern,Texas Eastern
2410,xls,Xls
2411,anadarko petr,Anadarko Petr
2411,apache corp . 0435,Apache Corp 0435
2411,cima,Cima
2411,el paso,El Paso
2411,el paso,El Paso
2413,xls,Xls
2413,xls,Xls
2414,enron,Enron
2414,columbia,Columbia
2415,enron,Enron
2415,lauri,Lauri
2415,allen / hou,Allen Hou
2415,"shawna
flynn / hou",Shawna Flynn Hou
2415,baytown 12 ' ',Baytown 12
2415,enron,Enron
2415,hanks / hou,Hanks Hou
2415,enron,Enron
2415,hpl / gco / enron,Hpl Gco Enron
2415,enron,Enron
2415,baytown 12 ' ',Baytown 12
2415,fig orchard (,Fig Orchard
2416,the baskeball association,The Baskeball Association
2417,xls,Xls
2417,xls,Xls
2420,enron,Enron
2420,laura harder / corp / enron @ enron,Laura Harder Corp Enron Enron
2420,enron,Enron
2420,enron,Enron
2420,enron,Enron
2422,cchsda,Cchsda
2422,aol,Aol
2425,fyi - daren,Fyi - Daren
2426,xls,Xls
2426,xls,Xls
2427,rita,Rita
2428,tx,Tx
2428,enron north america corp .,Enron North America Corp
2428,enron,Enron
2428,"tx
bob / jennifer :",Tx Bob Jennifer
2428,"zapata
mailing address",Zapata Mailing Address
2428,vance l taylor / hou,Vance L Taylor Hou
2428,enron,Enron
2428,enron,Enron
2428,tx,Tx
2428,enron north america corp .,Enron North America Corp
2428,enron,Enron
2428,enron,Enron
2428,"tx
bob",Tx Bob
2430,howard,Howard
2430,howard,Howard
2432,teco,Teco
2432,enron,Enron
2433,enron north america corp .,Enron North America Corp
2433,enron,Enron
2434,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
2434,xls,Xls
2438,enron,Enron
2438,enron,Enron
2438,anp,Anp
2438,el paso,El Paso
2439,enron,Enron
2439,mark palmer / corp / enron,Mark Palmer Corp Enron
2439,enron,Enron
2439,elisabeth mccabe / corp / enron,Elisabeth Mccabe Corp Enron
2439,enron,Enron
2439,enron,Enron
2439,delainey / hou,Delainey Hou
2439,enron,Enron
2439,enron,Enron
2439,carrabine / corp / enron,Carrabine Corp Enron
2439,enron,Enron
2439,enron,Enron
2439,enron,Enron
2439,enron,Enron
2439,enron,Enron
2439,john ambler / enron,John Ambler Enron
2439,enron,Enron
2439,enron,Enron
2439,enron,Enron
2439,"meredith
philipp / corp / enron @ enron",Meredith Philipp Corp Enron Enron
2439,karen denne / corp / enron,Karen Denne Corp Enron
2439,enron,Enron
2439,enron,Enron
2439,enron,Enron
2440,ena / rac / egf,Ena Rac Egf
2440,tec energy corp .,Tec Energy Corp
2440,adrian resources,Adrian Resources
2440,"beau canada exploration ltd bau cn
belco oil & gas corporation bog
bonus resource services corp",Beau Canada Exploration Ltd Bau Cn Belco Oil & Gas Corp Bog Bonus Resource Services Corp
2440,"bou
brigham exploration bexp
canfibre group ltd",Bou Brigham Exploration Bexp Canfibre Group Ltd
2440,carrizo oil & gas inc .,Carrizo Oil & Gas Inc
2440,"costilla energy cose
crown energy croe
cynet , inc",Costilla Energy Cose Crown Energy Croe Cynet Inc
2440,"cyne
cypress",Cyne Cypress
2440,firstworld communications inc .,Firstworld Communications Inc
2440,"fwis
hanover compressor co",Fwis Hanover Compressor Co
2440,idf,Idf
2440,"ihii
inland resources , inc .",Ihii Inland Resources Inc
2440,"inln
kafus environmental industries , inc",Inln Kafus Environmental Industries Inc
2440,nakornthai strip mill public co ltd nsm,Nakornthai Strip Mill Public Co Ltd Nsm
2440,paladin resources plc,Paladin Resources Plc
2440,"qsri
quicksilver resources inc .",Qsri Quicksilver Resources Inc
2440,startech,Startech
2440,tejon ranch corp,Tejon Ranch Corp
2440,tdi,Tdi
2440,"marine services , inc",Marine Services Inc
2440,ena / rac / egf,Ena Rac Egf
2440,enron corp . ',Enron Corp
2440,ena / rac / egf,Ena Rac Egf
2440,enron corp . ',Enron Corp
2440,enron corp . ',Enron Corp
2441,anp co team,Anp Co Team
2441,midlothian team,Midlothian Team
2441,xls,Xls
2442,martinez,Martinez
2442,martinez,Martinez
2442,eog,Eog
2442,enron north america corp .,Enron North America Corp
2442,vance l taylor / hou,Vance L Taylor Hou
2442,martinez,Martinez
2442,enron,Enron
2442,enron,Enron
2442,martinez,Martinez
2444,enron,Enron
2450,xls,Xls
2450,xls,Xls
2451,costilla,Costilla
2452,xls,Xls
2452,xls,Xls
2453,tenaska,Tenaska
2454,mjg,Mjg
2455,exxon clear lake,Exxon Clear Lake
2455,luong / hou,Luong Hou
2455,exxon clear lake,Exxon Clear Lake
2455,exxon clear lake,Exxon Clear Lake
2455,exxon clear lake,Exxon Clear Lake
2455,exxon clear lake,Exxon Clear Lake
2455,exxon clear lake,Exxon Clear Lake
2455,2 / 27 & 2 / 28,2 27 & 2 28
2455,2 / 27 & 2 / 28,2 27 & 2 28
2455,exxon clear lake,Exxon Clear Lake
2455,exxon clear lake,Exxon Clear Lake
2455,exxon clear lake,Exxon Clear Lake
2456,citibank,Citibank
2456,citibank,Citibank
2457,enron,Enron
2457,noms,Noms
2464,mobil,Mobil
2464,mobil,Mobil
2464,mobil,Mobil
2474,enron,Enron
2474,painewebber,Painewebber
2474,painewebber,Painewebber
2474,painewebber,Painewebber
2474,painewebber,Painewebber
2474,"pdf
- w 9",Pdf - W 9
2474,enron,Enron
2474,"pdf
- wire",Pdf - Wire
2474,enron,Enron
2474,pdf,Pdf
2476,xls,Xls
2476,xls,Xls
2478,doc,Doc
2479,thu t nguyen / hou,Thu T Nguyen Hou
2479,thu t nguyen / hou,Thu T Nguyen Hou
2479,mtr 1373,Mtr 1373
2479,ena,Ena
2479,ena,Ena
2479,thu t nguyen / hou,Thu T Nguyen Hou
2479,thu t nguyen / hou,Thu T Nguyen Hou
2479,juliann kemp,Juliann Kemp
2479,enron,Enron
2479,aimee,Aimee
2481,pzxy,Pzxy
2481,zomtc cmt,Zomtc Cmt
2481,fhnmke kvus fagq,Fhnmke Kvus Fagq
2481,"laeioe
kgpa tohcs",Laeioe Kgpa Tohcs
2481,fcpcf,Fcpcf
2481,iig,Iig
2481,"dpv
aeli zugpju",Dpv Aeli Zugpju
2481,zllw crsc,Zllw Crsc
2481,tjmbv fyyiml sbzq,Tjmbv Fyyiml Sbzq
2481,mrc,Mrc
2481,"nsv
gxtdc bkgp",Nsv Gxtdc Bkgp
2481,fte,Fte
2481,spb,Spb
2481,"aqr , napvn",Aqr Napvn
2481,zyl,Zyl
2481,zrrzlq xpx,Zrrzlq Xpx
2481,"upulgu
zawqzb xaq",Upulgu Zawqzb Xaq
2481,axxyv,Axxyv
2481,ftx,Ftx
2481,tbr rotxf bsejii,Tbr Rotxf Bsejii
2481,dhny,Dhny
2481,umn,Umn
2481,piw,Piw
2481,"uycyf
psfz bie",Uycyf Psfz Bie
2481,"lkjbqb
pucnr ehluqg",Lkjbqb Pucnr Ehluqg
2481,"itqlgq
mtkf jpgx",Itqlgq Mtkf Jpgx
2481,"vcufz
cdpr rqsm",Vcufz Cdpr Rqsm
2481,eni,Eni
2481,iadw,Iadw
2482,enron,Enron
2482,"aimee
enron north america corp .",Aimee Enron North America Corp
2482,vance l taylor / hou,Vance L Taylor Hou
2482,enron,Enron
2482,"aimee
lannou / hou",Aimee Lannou Hou
2482,enron,Enron
2486,teco,Teco
2486,enron,Enron
2487,"aimee
daren j",Aimee Daren J
2487,enron,Enron
2488,enron,Enron
2489,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2489,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2489,enron,Enron
2489,hpl - feb,Hpl - Feb
2489,xls,Xls
2489,xls,Xls
2490,fred & stephanie - meter 6757,Fred & Stephanie - Meter 6757
2490,duke,Duke
2490,enron,Enron
2490,enron,Enron
2490,"connor - counterparty duke energy & trading
month",Connor - Counterparty Duke Energy & Trading Month
2490,ena,Ena
2490,duke energy & trading,Duke Energy & Trading
2490,duke,Duke
2490,duke,Duke
2491,enron methanol,Enron Methanol
2494,tx 77379,Tx 77379
2496,redeliveries,Redeliveries
2496,"mobil beaumont
detm",Mobil Beaumont Detm
2497,txu,Txu
2497,xls,Xls
2497,xls,Xls
2504,xls,Xls
2504,xls,Xls
2508,vance l taylor / enron,Vance L Taylor Enron
2508,suemaur explor & prod,Suemaur Explor & Prod
2509,teco,Teco
2509,enron,Enron
2510,enron,Enron
2511,enron,Enron
2516,"defs
fyi -
duke energy field services",Defs Fyi - Duke Energy Field Services
2518,aol,Aol
2518,enron,Enron
2518,"alexus
rhone / corp / enron",Alexus Rhone Corp Enron
2518,enron,Enron
2519,enron corp,Enron Corp
2519,eb 1667,Eb 1667
2521,aquila,Aquila
2521,hpl / aquila,Hpl Aquila
2521,emv,Emv
2525,tx 77379,Tx 77379
2525,"cdnow , inc .",Cdnow Inc
2525,aol keyword :,Aol Keyword
2526,enron,Enron
2526,tw,Tw
2526,enron,Enron
2526,hubco,Hubco
2526,enron,Enron
2526,hubco,Hubco
2526,enron,Enron
2526,hubco,Hubco
2526,sres,Sres
2526,enron,Enron
2526,tw,Tw
2526,enron,Enron
2526,enron corp .,Enron Corp
2526,enron corp .,Enron Corp
2526,enron,Enron
2526,enron,Enron
2526,enron corp .,Enron Corp
2528,reuters,Reuters
2528,ngi ,Ngi
2528, & maximum,& Maximum
2529,xls,Xls
2529,xls,Xls
2530,enron,Enron
2530,enron,Enron
2530,noms,Noms
2531,enron,Enron
2532,enron,Enron
2532,teco,Teco
2532,teco,Teco
2532,enron,Enron
2532,enron,Enron
2532,enron,Enron
2533,lst,Lst
2533,pgtt - teco waha 18002800,Pgtt - Teco Waha 18002800
2533,"pgtt - teco
katy",Pgtt - Teco Katy
2533,svs,Svs
2536,clem,Clem
2536,"bye
enron north america corp .",Bye Enron North America Corp
2536,enron,Enron
2536,enron,Enron
2537,exxon,Exxon
2537,ena,Ena
2537,meter 74 - transco,Meter 74 - Transco
2537,hpl ',Hpl
2537,east texas,East Texas
2537,pennzoil,Pennzoil
2539,jan & feb midcon,Jan & Feb Midcon
2539,"kris
tina valadez",Kris Tina Valadez
2539,jan & feb midcon,Jan & Feb Midcon
2539,jan & feb midcon,Jan & Feb Midcon
2539,midcon texas,Midcon Texas
2539,sitara #,Sitara
2539,midcon texas gas services corp,Midcon Texas Gas Services Corp
2539,midcon texas gas services,Midcon Texas Gas Services
2539,midcon texas pipeline corp,Midcon Texas Pipeline Corp
2540,teco,Teco
2540,enron,Enron
2542,enron north america corp .,Enron North America Corp
2543,texas 77002,Texas 77002
2543,doc,Doc
2544,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2544,hpl - feb,Hpl - Feb
2544,xls,Xls
2544,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2544,xls,Xls
2544,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2544,xls,Xls
2544,xls,Xls
2548,maro 0,Maro 0
2548,enron methanol,Enron Methanol
2549,hl & p,Hl & P
2549,the hl & p dealmaker,The Hl & P Dealmaker
2549,hl & p,Hl & P
2549,enron,Enron
2555,vance l taylor / hou,Vance L Taylor Hou
2555,nathan l hlavaty / hou,Nathan L Hlavaty Hou
2555,lauri,Lauri
2555,allen / hou,Allen Hou
2555,enron,Enron
2555,enron,Enron
2555,"darron c
giron / hou",Darron C Giron Hou
2555,hanks / hou,Hanks Hou
2555,vance l taylor / hou,Vance L Taylor Hou
2555,austin / hou / ees @ ees,Austin Hou Ees Ees
2555,enron,Enron
2555,enron,Enron
2555,enron,Enron
2555,"robert
walker / hou",Robert Walker Hou
2555,enron,Enron
2555,eb,Eb
2556,enron,Enron
2556,enron,Enron
2556,johnson / enron,Johnson Enron
2556,aep,Aep
2556,ena texas,Ena Texas
2559,xls,Xls
2559,xls,Xls
2560,exxon katy,Exxon Katy
2560,exxon katy,Exxon Katy
2562,koch midstream services co,Koch Midstream Services Co
2562,duke energy field services,Duke Energy Field Services
2562,enron,Enron
2564,lst,Lst
2566,doc,Doc
2567,enron,Enron
2567,harmon / hou,Harmon Hou
2567,enron,Enron
2567,chris hanz / corp / enron,Chris Hanz Corp Enron
2567,enron,Enron
2567,harmon / hou,Harmon Hou
2567,chris hanz / corp / enron,Chris Hanz Corp Enron
2567,enron,Enron
2567,enron,Enron
2572,xls,Xls
2572,xls,Xls
2573,hl & p,Hl & P
2573,enron,Enron
2573,hanks / hou,Hanks Hou
2574,teco,Teco
2576,doc,Doc
2578,daren,Daren
2579,xls,Xls
2579,xls,Xls
2582,vonda seckler,Vonda Seckler
2586,exxon katy,Exxon Katy
2588,brandee,Brandee
2588,candace,Candace
2588,espey,Espey
2588,adams,Adams
2588,franklin,Franklin
2588,scott,Scott
2588,joann,Joann
2588,halstead,Halstead
2588,"sullivan , patti",Sullivan Patti
2588,choate,Choate
2588,superty,Superty
2590,teco,Teco
2590,teco,Teco
2590,teco,Teco
2590,enron,Enron
2591,enron north america corp .,Enron North America Corp
2591,vance l taylor / hou,Vance L Taylor Hou
2591,the lamay corp .,The Lamay Corp
2592,xls,Xls
2592,xls,Xls
2593,enron,Enron
2594,ami chokshi / corp / enron,Ami Chokshi Corp Enron
2594,hpl - feb,Hpl - Feb
2594,xls,Xls
2594,xls,Xls
2595,ernie,Ernie
2596,teco,Teco
2596,enron,Enron
2598,texaco,Texaco
2598,waha gas,Waha Gas
2598,texaco,Texaco
2598,texaco,Texaco
2602,enron,Enron
2602,enron,Enron
2604,eog,Eog
2607,enron,Enron
2607,enron,Enron
2608,superty,Superty
2608,mcclure,Mcclure
2612,mike morris &,Mike Morris &
